Word,Frequency
baseness,1.0204394012061594e-05
battle,1.0204394012061594e-05
battles,0.00043878894251864854
beach,2.0408788024123187e-05
bear,1.0204394012061594e-05
bearing,8.163515209649275e-05
beast,3.0613182036184784e-05
beasts,1.0204394012061594e-05
beat,4.0817576048246375e-05
beaten,2.0408788024123187e-05
became,2.0408788024123187e-05
because,0.000326540608385971
Because,0.002132718348520873
become,2.0408788024123187e-05
becometh,0.0002449054562894783
becoming,4.0817576048246375e-05
been,3.0613182036184784e-05
before,0.0029184566874496157
began,0.001255140463483576
begging,0.0017041338000142862
begin,2.0408788024123187e-05
begotten,0.00012245272814473914
begun,6.122636407236957e-05
behalf,2.0408788024123187e-05
beheld,1.0204394012061594e-05
behold,0.0001530659101809239
Behold,0.0042246191209935
being,0.0015714766778574855
Being,0.0011224833413267753
belief,3.0613182036184784e-05
believe,9.183954610855435e-05
believed,0.0007755339449166812
belive,0.0001734746982050471
belong,1.0204394012061594e-05
belonged,0.0001530659101809239
beloved,4.0817576048246375e-05
below,0.0002857230323377246
beneath,1.0204394012061594e-05
beseech,1.0204394012061594e-05
beset,2.0408788024123187e-05
besides,1.0204394012061594e-05
besought,1.0204394012061594e-05
best,2.0408788024123187e-05
bestir,2.0408788024123187e-05
bestow,1.0204394012061594e-05
bestowed,1.0204394012061594e-05
better,4.0817576048246375e-05
between,8.163515209649275e-05
betwixt,0.0001938834862291703
beyond,2.0408788024123187e-05
bind,9.183954610855435e-05
binds,5.102197006030797e-05
birth,2.0408788024123187e-05
bitter,2.0408788024123187e-05
bled,3.0613182036184784e-05
bleeding,1.0204394012061594e-05
bless,1.0204394012061594e-05
blessed,7.143075808443115e-05
Blessed,0.0003061318203618478
blessing,6.122636407236957e-05
blind,5.102197006030797e-05
blinded,1.0204394012061594e-05
bliss,1.0204394012061594e-05
block,1.0204394012061594e-05
blood,1.0204394012061594e-05
blot,0.0005510372766513261
blotted,1.0204394012061594e-05
blows,3.0613182036184784e-05
boast,5.102197006030797e-05
boasting,5.102197006030797e-05
bodies,5.102197006030797e-05
body,0.0001326571221568007
bold,0.00033674500239803257
boldly,1.0204394012061594e-05
boldness,2.0408788024123187e-05
bond,5.102197006030797e-05
bondage,3.0613182036184784e-05
bonds,0.00027551863832566304
bones,4.0817576048246375e-05
book,3.0613182036184784e-05
Book,2.0408788024123187e-05
border,1.0204394012061594e-05
bordered,1.0204394012061594e-05
borders,2.0408788024123187e-05
bore,0.0005204240946151413
born,2.0408788024123187e-05
both,0.00012245272814473914
bound,0.0002653142443136014
bounty,0.0001632703041929855
bowed,1.0204394012061594e-05
bowels,3.0613182036184784e-05
bows,3.0613182036184784e-05
branch,4.0817576048246375e-05
brass,2.0408788024123187e-05
bread,1.0204394012061594e-05
break,3.0613182036184784e-05
breaketh,7.143075808443115e-05
breaking,1.0204394012061594e-05
breast,1.0204394012061594e-05
breast-,1.0204394012061594e-05
breasts,1.0204394012061594e-05
breathed,1.0204394012061594e-05
brethren,2.0408788024123187e-05
bridle,0.002642938049123953
bright,1.0204394012061594e-05
brim,6.122636407236957e-05
bring,1.0204394012061594e-05
bringeth,0.0005714460646754492
bringing,0.0001428615161688623
broke,8.163515209649275e-05
broken,3.0613182036184784e-05
brother,1.0204394012061594e-05
brothers,0.00033674500239803257
brought,3.0613182036184784e-05
build,0.0009081910670734819
building,5.102197006030797e-05
built,1.0204394012061594e-05
burdens,0.0001530659101809239
burial,1.0204394012061594e-05
buried,2.0408788024123187e-05
burn,9.183954610855435e-05
burned,2.0408788024123187e-05
burning,1.0204394012061594e-05
burthen,3.0613182036184784e-05
bury,1.0204394012061594e-05
burying,5.102197006030797e-05
business,3.0613182036184784e-05
call,2.0408788024123187e-05
called,0.0001836790922171087
calling,0.0008265559149769891
came,0.00010204394012061594
camp,0.005479759584477076
camps,0.00023470106227741665
cannot,1.0204394012061594e-05
canst,0.00039797136647040215
capable,2.0408788024123187e-05
Captain,1.0204394012061594e-05
captains,8.163515209649275e-05
Captains,5.102197006030797e-05
captive,0.0001836790922171087
carcases,9.183954610855435e-05
care,1.0204394012061594e-05
carnal,8.163515209649275e-05
carried,7.143075808443115e-05
carry,0.0001530659101809239
carrying,9.183954610855435e-05
case,2.0408788024123187e-05
cases,8.163515209649275e-05
cast,1.0204394012061594e-05
casting,0.0008673734910252355
catch,3.0613182036184784e-05
caught,4.0817576048246375e-05
cause,3.0613182036184784e-05
caused,0.0008673734910252355
causeth,0.0006734900047960651
causing,3.0613182036184784e-05
cautious,3.0613182036184784e-05
cease,1.0204394012061594e-05
ceased,5.102197006030797e-05
ceaseth,1.0204394012061594e-05
ceasing,1.0204394012061594e-05
censured,2.0408788024123187e-05
centre,1.0204394012061594e-05
certain,1.0204394012061594e-05
chaff,6.122636407236957e-05
chain,1.0204394012061594e-05
chained,1.0204394012061594e-05
chains,1.0204394012061594e-05
chance,8.163515209649275e-05
change,2.0408788024123187e-05
changed,4.0817576048246375e-05
charge,4.0817576048246375e-05
chariots,3.0613182036184784e-05
charity,4.0817576048246375e-05
check,1.0204394012061594e-05
checked,2.0408788024123187e-05
cheeks,1.0204394012061594e-05
cheer,4.0817576048246375e-05
chief,1.0204394012061594e-05
Chief,0.00012245272814473914
child,0.0005918548526995725
children,7.143075808443115e-05
choose,0.0006428768227598804
Choose,2.0408788024123187e-05
choosing,1.0204394012061594e-05
chose,1.0204394012061594e-05
chosen,1.0204394012061594e-05
Christ,0.00010204394012061594
church,0.0008061471269528659
Church,0.0007347163688684348
churches,0.0003061318203618478
cimeter,3.0613182036184784e-05
cimeters,2.0408788024123187e-05
cite,5.102197006030797e-05
cities,1.0204394012061594e-05
city,0.0003673581844342174
claim,0.0019286304682796412
claimeth,4.0817576048246375e-05
clapped,4.0817576048246375e-05
clasped,2.0408788024123187e-05
class,1.0204394012061594e-05
clean,1.0204394012061594e-05
cleanse,2.0408788024123187e-05
cleansed,1.0204394012061594e-05
cleared,6.122636407236957e-05
climate,1.0204394012061594e-05
climb,1.0204394012061594e-05
close,1.0204394012061594e-05
closet,8.163515209649275e-05
closets,1.0204394012061594e-05
cloth,1.0204394012061594e-05
clothe,1.0204394012061594e-05
clothed,1.0204394012061594e-05
clothes,1.0204394012061594e-05
clothing,1.0204394012061594e-05
cloud,1.0204394012061594e-05
club,1.0204394012061594e-05
clubs,1.0204394012061594e-05
coat,2.0408788024123187e-05
come,4.0817576048246375e-05
Come,0.0018878128922313949
comely,5.102197006030797e-05
comes,1.0204394012061594e-05
cometh,3.0613182036184784e-05
comfort,0.0002857230323377246
coming,4.0817576048246375e-05
command,0.00037756257844627896
Command,0.0003163362143739094
commands,1.0204394012061594e-05
commence,4.0817576048246375e-05
commit,7.143075808443115e-05
company,7.143075808443115e-05
compare,1.0204394012061594e-05
compass,1.0204394012061594e-05
compel,3.0613182036184784e-05
complain,3.0613182036184784e-05
composed,1.0204394012061594e-05
compound,1.0204394012061594e-05
conceive,1.0204394012061594e-05
condemn,1.0204394012061594e-05
conduct,4.0817576048246375e-05
confer,3.0613182036184784e-05
confess,3.0613182036184784e-05
confined,1.0204394012061594e-05
conflict,4.0817576048246375e-05
confound,1.0204394012061594e-05
confused,3.0613182036184784e-05
conquer,2.0408788024123187e-05
consign,4.0817576048246375e-05
console,1.0204394012061594e-05
consumed,1.0204394012061594e-05
contain,3.0613182036184784e-05
contend,3.0613182036184784e-05
content,0.00021429227425329346
continue,1.0204394012061594e-05
contrary,5.102197006030797e-05
converse,8.163515209649275e-05
convey,1.0204394012061594e-05
convince,1.0204394012061594e-05
cord,3.0613182036184784e-05
cords,1.0204394012061594e-05
correct,9.183954610855435e-05
costly,3.0613182036184784e-05
could,6.122636407236957e-05
Could,0.0010102350071940977
council,1.0204394012061594e-05
counsel,2.0408788024123187e-05
country,5.102197006030797e-05
courage,0.00027551863832566304
course,0.00011224833413267753
covenant,0.0001632703041929855
cover,0.0002449054562894783
covered,1.0204394012061594e-05
covering,2.0408788024123187e-05
craft,1.0204394012061594e-05
created,1.0204394012061594e-05
creation,9.183954610855435e-05
creator,4.0817576048246375e-05
Creator,1.0204394012061594e-05
creature,1.0204394012061594e-05
cried,3.0613182036184784e-05
cries,0.0001632703041929855
crieth,6.122636407236957e-05
crime,1.0204394012061594e-05
crimes,5.102197006030797e-05
crisis,6.122636407236957e-05
critical,1.0204394012061594e-05
crooked,2.0408788024123187e-05
crops,1.0204394012061594e-05
cross,1.0204394012061594e-05
crossed,8.163515209649275e-05
crossing,3.0613182036184784e-05
cruelty,1.0204394012061594e-05
crying,1.0204394012061594e-05
Cumeni,3.0613182036184784e-05
cunning,7.143075808443115e-05
curious,0.00010204394012061594
curse,2.0408788024123187e-05
cursed,0.00012245272814473914
Cursed,6.122636407236957e-05
cursing,1.0204394012061594e-05
custom,1.0204394012061594e-05
daily,6.122636407236957e-05
damned,6.122636407236957e-05
danger,2.0408788024123187e-05
dark,3.0613182036184784e-05
darkest,4.0817576048246375e-05
darkness,1.0204394012061594e-05
daughter,0.0002040878802412319
daunted,1.0204394012061594e-05
dawn,1.0204394012061594e-05
days,2.0408788024123187e-05
dead,0.0004081757604824638
deal,0.000602059246711634
dealings,1.0204394012061594e-05
dear,1.0204394012061594e-05
dearly,1.0204394012061594e-05
death,5.102197006030797e-05
decayed,0.000928599855097605
deceit,1.0204394012061594e-05
deceive,1.0204394012061594e-05
deceived,4.0817576048246375e-05
declare,1.0204394012061594e-05
declared,0.0002653142443136014
decoy,6.122636407236957e-05
decree,2.0408788024123187e-05
decreed,2.0408788024123187e-05
decrees,1.0204394012061594e-05
decreeth,2.0408788024123187e-05
deeds,1.0204394012061594e-05
deep,3.0613182036184784e-05
defeat,6.122636407236957e-05
defence,1.0204394012061594e-05
defend,8.163515209649275e-05
defended,0.0002449054562894783
defiance,1.0204394012061594e-05
degree,2.0408788024123187e-05
degrees,3.0613182036184784e-05
delight,1.0204394012061594e-05
deliver,3.0613182036184784e-05
demanded,0.0004285845485065869
demands,1.0204394012061594e-05
denied,4.0817576048246375e-05
denieth,1.0204394012061594e-05
denote,1.0204394012061594e-05
deny,1.0204394012061594e-05
denying,0.0001734746982050471
depart,3.0613182036184784e-05
departed,7.143075808443115e-05
deprive,0.0002449054562894783
deprived,1.0204394012061594e-05
depth,1.0204394012061594e-05
depths,2.0408788024123187e-05
design,3.0613182036184784e-05
designs,4.0817576048246375e-05
desire,7.143075808443115e-05
desired,0.00041838015449452534
desires,0.0002653142443136014
desirest,0.0003163362143739094
desireth,5.102197006030797e-05
desiring,4.0817576048246375e-05
desirous,0.0001428615161688623
desolate,0.0002653142443136014
despair,2.0408788024123187e-05
despised,1.0204394012061594e-05
destroy,4.0817576048246375e-05
dethrone,0.0005816504586875109
devices,2.0408788024123187e-05
Devil,3.0613182036184784e-05
devised,0.0003061318203618478
devises,1.0204394012061594e-05
devlish,1.0204394012061594e-05
devour,3.0613182036184784e-05
devoured,1.0204394012061594e-05
didst,1.0204394012061594e-05
died,0.00012245272814473914
dieth,0.0001326571221568007
digging,1.0204394012061594e-05
dilemma,2.0408788024123187e-05
diligent,2.0408788024123187e-05
direct,4.0817576048246375e-05
directed,3.0613182036184784e-05
director,1.0204394012061594e-05
dirt,2.0408788024123187e-05
discern,2.0408788024123187e-05
discover,2.0408788024123187e-05
diseases,3.0613182036184784e-05
dispute,2.0408788024123187e-05
distance,3.0613182036184784e-05
distant,2.0408788024123187e-05
ditch,1.0204394012061594e-05
ditches,4.0817576048246375e-05
divided,1.0204394012061594e-05
division,5.102197006030797e-05
doctrine,1.0204394012061594e-05
does,1.0204394012061594e-05
Does,5.102197006030797e-05
doeth,1.0204394012061594e-05
dogs,3.0613182036184784e-05
doing,1.0204394012061594e-05
doings,7.143075808443115e-05
dominion,3.0613182036184784e-05
done,2.0408788024123187e-05
doom,0.0004898109125789565
door,1.0204394012061594e-05
dormant,1.0204394012061594e-05
doth,1.0204394012061594e-05
double,0.0006326724287478189
doubt,1.0204394012061594e-05
doubted,5.102197006030797e-05
doubtful,1.0204394012061594e-05
down,1.0204394012061594e-05
drag,0.0012755492515076992
dragons,1.0204394012061594e-05
draw,1.0204394012061594e-05
draweth,1.0204394012061594e-05
drawn,1.0204394012061594e-05
dreadful,4.0817576048246375e-05
dreams,2.0408788024123187e-05
dregs,1.0204394012061594e-05
dressed,1.0204394012061594e-05
drew,2.0408788024123187e-05
drink,4.0817576048246375e-05
drinking,8.163515209649275e-05
drive,1.0204394012061594e-05
driven,7.143075808443115e-05
driving,0.0002449054562894783
dross,2.0408788024123187e-05
drove,2.0408788024123187e-05
drowned,3.0613182036184784e-05
drunken,1.0204394012061594e-05
dumb,4.0817576048246375e-05
dungeons,6.122636407236957e-05
durst,1.0204394012061594e-05
dust,0.00023470106227741665
duty,2.0408788024123187e-05
dwell,4.0817576048246375e-05
dwelleth,0.00012245272814473914
dwelling,3.0613182036184784e-05
dwells,1.0204394012061594e-05
dwelt,1.0204394012061594e-05
dwindle,3.0613182036184784e-05
each,3.0613182036184784e-05
earth,2.0408788024123187e-05
Earth,0.0007551251568925579
ease,2.0408788024123187e-05
easier,2.0408788024123187e-05
easily,1.0204394012061594e-05
easiness,4.0817576048246375e-05
east,1.0204394012061594e-05
East,0.0003061318203618478
easy,5.102197006030797e-05
Eden,7.143075808443115e-05
edge,3.0613182036184784e-05
effect,1.0204394012061594e-05
effects,6.122636407236957e-05
Egypt,1.0204394012061594e-05
eighth,2.0408788024123187e-05
eigth,7.143075808443115e-05
either,1.0204394012061594e-05
elder,3.0613182036184784e-05
elders,2.0408788024123187e-05
eldest,2.0408788024123187e-05
elected,2.0408788024123187e-05
eleventh,4.0817576048246375e-05
else,4.0817576048246375e-05
embassy,3.0613182036184784e-05
employ,3.0613182036184784e-05
enable,6.122636407236957e-05
enact,2.0408788024123187e-05
encamp,1.0204394012061594e-05
encircle,1.0204394012061594e-05
Encircle,3.0613182036184784e-05
enclose,1.0204394012061594e-05
endeavor,1.0204394012061594e-05
ended,2.0408788024123187e-05
ending,0.0003163362143739094
endless,3.0613182036184784e-05
ends,6.122636407236957e-05
endureth,2.0408788024123187e-05
enemies,3.0613182036184784e-05
enemy,0.00035715379042215576
energy,6.122636407236957e-05
enforce,1.0204394012061594e-05
engraven,1.0204394012061594e-05
enjoy,1.0204394012061594e-05
enlarge,1.0204394012061594e-05
enlarged,1.0204394012061594e-05
enormity,1.0204394012061594e-05
enough,2.0408788024123187e-05
ensnare,1.0204394012061594e-05
enter,1.0204394012061594e-05
entered,0.00027551863832566304
entering,0.0001938834862291703
entire,1.0204394012061594e-05
entirely,2.0408788024123187e-05
entrance,1.0204394012061594e-05
envy,6.122636407236957e-05
envyings,1.0204394012061594e-05
epistle,3.0613182036184784e-05
equal,0.00027551863832566304
equity,6.122636407236957e-05
erect,3.0613182036184784e-05
erected,1.0204394012061594e-05
erecting,1.0204394012061594e-05
error,1.0204394012061594e-05
errors,1.0204394012061594e-05
escape,1.0204394012061594e-05
escaped,2.0408788024123187e-05
estate,1.0204394012061594e-05
esteemed,1.0204394012061594e-05
eternal,3.0613182036184784e-05
Eternal,0.00022449666826535505
eternity,7.143075808443115e-05
even,3.0613182036184784e-05
Even,0.0019286304682796412
evening,2.0408788024123187e-05
ever,2.0408788024123187e-05
every,0.00011224833413267753
evidence,0.0007449207628804963
evil,2.0408788024123187e-05
example,0.00037756257844627896
examples,2.0408788024123187e-05
exceed,1.0204394012061594e-05
exceeded,4.0817576048246375e-05
except,1.0204394012061594e-05
Except,0.00039797136647040215
exchange,4.0817576048246375e-05
excuse,7.143075808443115e-05
execute,2.0408788024123187e-05
executed,1.0204394012061594e-05
exercise,4.0817576048246375e-05
exhort,0.00010204394012061594
exhorted,3.0613182036184784e-05
expand,1.0204394012061594e-05
expect,2.0408788024123187e-05
expert,1.0204394012061594e-05
explain,2.0408788024123187e-05
exposed,4.0817576048246375e-05
expound,5.102197006030797e-05
extended,4.0817576048246375e-05
extinct,6.122636407236957e-05
extreme,5.102197006030797e-05
exult,1.0204394012061594e-05
eyes,1.0204394012061594e-05
ezrom,0.00012245272814473914
face,2.0408788024123187e-05
faction,0.00022449666826535505
fail,1.0204394012061594e-05
fain,2.0408788024123187e-05
fainted,1.0204394012061594e-05
fair,1.0204394012061594e-05
faith,1.0204394012061594e-05
Faith,0.0008469647030011123
faithful,1.0204394012061594e-05
fall,9.183954610855435e-05
fallen,0.0005204240946151413
falleth,0.00027551863832566304
falling,1.0204394012061594e-05
false,6.122636407236957e-05
fame,1.0204394012061594e-05
families,1.0204394012061594e-05
famine,2.0408788024123187e-05
famines,6.122636407236957e-05
fared,1.0204394012061594e-05
farewell,1.0204394012061594e-05
fast,2.0408788024123187e-05
fasted,8.163515209649275e-05
fastened,3.0613182036184784e-05
fasteth,2.0408788024123187e-05
fasting,1.0204394012061594e-05
father,4.0817576048246375e-05
Father,0.0003469493964100942
fathers,8.163515209649275e-05
fatigue,0.0006224680347357572
fatlings,3.0613182036184784e-05
faults,1.0204394012061594e-05
favor,1.0204394012061594e-05
favored,0.00012245272814473914
fear,7.143075808443115e-05
Fear,0.0003877669724583406
feared,1.0204394012061594e-05
fearful,0.00010204394012061594
fearing,3.0613182036184784e-05
feast,4.0817576048246375e-05
feed,5.102197006030797e-05
feeding,2.0408788024123187e-05
feel,2.0408788024123187e-05
feet,4.0817576048246375e-05
fell,0.0001530659101809239
fellow,0.00022449666826535505
felt,2.0408788024123187e-05
female,3.0613182036184784e-05
fever,2.0408788024123187e-05
fevers,2.0408788024123187e-05
field,2.0408788024123187e-05
fields,2.0408788024123187e-05
fierce,5.102197006030797e-05
fiery,6.122636407236957e-05
fifth,1.0204394012061594e-05
fifty,0.00011224833413267753
fight,1.0204394012061594e-05
fighteth,0.00011224833413267753
fighting,1.0204394012061594e-05
fill,2.0408788024123187e-05
filled,2.0408788024123187e-05
filling,0.00022449666826535505
filthy,1.0204394012061594e-05
final,1.0204394012061594e-05
finally,1.0204394012061594e-05
find,1.0204394012061594e-05
findeth,9.183954610855435e-05
fine,1.0204394012061594e-05
finger,0.00011224833413267753
finished,1.0204394012061594e-05
fire,5.102197006030797e-05
firm,0.0001836790922171087
firmly,9.183954610855435e-05
first,2.0408788024123187e-05
First,0.0005102197006030797
firstly,2.0408788024123187e-05
fists,2.0408788024123187e-05
five,1.0204394012061594e-05
fixed,6.122636407236957e-05
flames,2.0408788024123187e-05
flaming,3.0613182036184784e-05
flatter,3.0613182036184784e-05
flattery,2.0408788024123187e-05
fled,1.0204394012061594e-05
flee,0.0003163362143739094
fleeing,0.00027551863832566304
fleeth,2.0408788024123187e-05
flesh,2.0408788024123187e-05
flight,4.0817576048246375e-05
flock,2.0408788024123187e-05
flocking,4.0817576048246375e-05
flocks,1.0204394012061594e-05
flood,0.0004081757604824638
foes,1.0204394012061594e-05
fold,1.0204394012061594e-05
follow,4.0817576048246375e-05
followed,0.00011224833413267753
food,2.0408788024123187e-05
foolish,0.0001632703041929855
foot,0.00010204394012061594
forbear,5.102197006030797e-05
force,3.0613182036184784e-05
forces,0.00012245272814473914
forebear,9.183954610855435e-05
foremost,1.0204394012061594e-05
forever,2.0408788024123187e-05
forget,0.00029592742634978623
forgive,1.0204394012061594e-05
forgiven,1.0204394012061594e-05
forgot,1.0204394012061594e-05
form,4.0817576048246375e-05
former,3.0613182036184784e-05
forsake,1.0204394012061594e-05
forsaken,4.0817576048246375e-05
fort,1.0204394012061594e-05
forth,1.0204394012061594e-05
fortify,0.002153127136544996
forts,7.143075808443115e-05
forward,4.0817576048246375e-05
fought,0.0001734746982050471
found,0.0001530659101809239
four,0.00025510985030153984
fourteen,8.163515209649275e-05
fourth,1.0204394012061594e-05
fowl,5.102197006030797e-05
fraid,1.0204394012061594e-05
frame,2.0408788024123187e-05
fraud,6.122636407236957e-05
free,4.0817576048246375e-05
freedom,0.0001632703041929855
freely,0.0002653142443136014
freemen,4.0817576048246375e-05
frequent,7.143075808443115e-05
fresh,1.0204394012061594e-05
friend,2.0408788024123187e-05
friendly,3.0613182036184784e-05
friends,1.0204394012061594e-05
frighten,2.0408788024123187e-05
from,1.0204394012061594e-05
front,0.003183770931763217
fruit,1.0204394012061594e-05
fruits,0.0002449054562894783
fulfill,2.0408788024123187e-05
full,2.0408788024123187e-05
fully,0.0001938834862291703
fury,6.122636407236957e-05
future,3.0613182036184784e-05
gain,4.0817576048246375e-05
gained,0.0001326571221568007
gall,7.143075808443115e-05
garden,2.0408788024123187e-05
garment,3.0613182036184784e-05
garments,4.0817576048246375e-05
garners,0.0001836790922171087
gather,1.0204394012061594e-05
Gather,9.183954610855435e-05
gathered,1.0204394012061594e-05
gave,0.0002653142443136014
Gazelem,0.0002449054562894783
general,1.0204394012061594e-05
genius,1.0204394012061594e-05
gentle,1.0204394012061594e-05
Ghost,1.0204394012061594e-05
Giddonah,8.163515209649275e-05
Gideon,2.0408788024123187e-05
gift,0.00023470106227741665
gifts,4.0817576048246375e-05
girded,1.0204394012061594e-05
give,5.102197006030797e-05
Give,0.0005102197006030797
given,1.0204394012061594e-05
giveth,0.00039797136647040215
giving,2.0408788024123187e-05
glad,1.0204394012061594e-05
gladly,9.183954610855435e-05
gladness,2.0408788024123187e-05
glory,1.0204394012061594e-05
glut,0.0002040878802412319
glutting,2.0408788024123187e-05
gnashing,1.0204394012061594e-05
goat,2.0408788024123187e-05
Gods,1.0204394012061594e-05
goest,1.0204394012061594e-05
going,1.0204394012061594e-05
gold,9.183954610855435e-05
gone,0.0001836790922171087
good,0.00023470106227741665
goodness,0.0006836943988081268
goods,7.143075808443115e-05
gore,1.0204394012061594e-05
gotten,1.0204394012061594e-05
govern,1.0204394012061594e-05
governed,3.0613182036184784e-05
governor,2.0408788024123187e-05
Governor,6.122636407236957e-05
grace,4.0817576048246375e-05
grafted,4.0817576048246375e-05
grain,1.0204394012061594e-05
grant,5.102197006030797e-05
granted,0.0003163362143739094
granteth,0.0001326571221568007
grasp,1.0204394012061594e-05
grave,1.0204394012061594e-05
great,1.0204394012061594e-05
Great,0.001959243650315826
greater,0.0001836790922171087
greatest,8.163515209649275e-05
greatly,4.0817576048246375e-05
grew,8.163515209649275e-05
grieved,2.0408788024123187e-05
grieves,5.102197006030797e-05
grievous,1.0204394012061594e-05
gross,1.0204394012061594e-05
grossest,2.0408788024123187e-05
grossly,1.0204394012061594e-05
ground,1.0204394012061594e-05
grounds,0.00012245272814473914
grow,4.0817576048246375e-05
groweth,9.183954610855435e-05
grown,2.0408788024123187e-05
guard,1.0204394012061594e-05
guarded,0.0001326571221568007
