Word,Frequency
books,0.00021163125370354693
borders,4.2326250740709385e-05
born,8.465250148141877e-05
both,4.2326250740709385e-05
bound,0.0006772200118513502
bowed,8.465250148141877e-05
bows,4.2326250740709385e-05
brazen,4.2326250740709385e-05
breast,4.2326250740709385e-05
brethren,4.2326250740709385e-05
bring,0.000761872513332769
bringeth,0.0003809362566663845
bringing,0.00021163125370354693
broken,8.465250148141877e-05
brother,0.00016930500296283754
brothers,0.0005079150088885127
brought,4.2326250740709385e-05
build,0.0004655887581478033
buildeth,0.0003386100059256751
building,4.2326250740709385e-05
built,8.465250148141877e-05
burial,4.2326250740709385e-05
buried,0.00012697875222212818
burned,8.465250148141877e-05
cain,0.00016930500296283754
call,4.2326250740709385e-05
called,4.2326250740709385e-05
came,0.0003809362566663845
cannot,0.006348937611106408
canst,0.0006348937611106409
capital,8.465250148141877e-05
captains,8.465250148141877e-05
captive,4.2326250740709385e-05
carry,4.2326250740709385e-05
cast,0.00021163125370354693
cause,0.0011851350207398629
caused,0.0008041987640734784
cease,0.00025395750444425635
cement,0.00021163125370354693
centre,0.00016930500296283754
certain,0.00021163125370354693
cezoram,0.00016930500296283754
change,0.00012697875222212818
chasten,4.2326250740709385e-05
cheek,4.2326250740709385e-05
chief,4.2326250740709385e-05
chiefly,0.0005925675103699314
child,4.2326250740709385e-05
children,4.2326250740709385e-05
choose,0.0003386100059256751
chose,8.465250148141877e-05
chosen,8.465250148141877e-05
christ,8.465250148141877e-05
church,0.0006772200118513502
cimeters,0.0006772200118513502
cities,4.2326250740709385e-05
city,0.00042326250740709387
cleave,0.0013544400237027003
cloak,4.2326250740709385e-05
closed,4.2326250740709385e-05
cloth,4.2326250740709385e-05
clothe,8.465250148141877e-05
clothing,8.465250148141877e-05
cloud,4.2326250740709385e-05
come,0.0003809362566663845
cometh,0.0030051638025903665
coming,0.00042326250740709387
command,0.0004655887581478033
commence,8.465250148141877e-05
commit,4.2326250740709385e-05
condemn,0.00016930500296283754
conduct,4.2326250740709385e-05
confess,4.2326250740709385e-05
confound,0.00016930500296283754
contend,8.465250148141877e-05
continue,0.00021163125370354693
contrary,8.465250148141877e-05
contrite,0.00021163125370354693
converse,4.2326250740709385e-05
convert,8.465250148141877e-05
conveyed,4.2326250740709385e-05
corrupt,4.2326250740709385e-05
costly,4.2326250740709385e-05
could,4.2326250740709385e-05
counrty,0.0010581562685177347
counsels,4.2326250740709385e-05
country,8.465250148141877e-05
courage,0.00012697875222212818
course,8.465250148141877e-05
covenant,4.2326250740709385e-05
cover,0.00012697875222212818
cracks,0.00012697875222212818
craft,4.2326250740709385e-05
created,4.2326250740709385e-05
creator,4.2326250740709385e-05
cried,4.2326250740709385e-05
crime,0.00016930500296283754
cross,4.2326250740709385e-05
crying,4.2326250740709385e-05
cunning,4.2326250740709385e-05
curious,8.465250148141877e-05
curse,4.2326250740709385e-05
cursed,0.00021163125370354693
curseth,0.0002962837551849657
daily,4.2326250740709385e-05
darkened,0.00012697875222212818
darkness,8.465250148141877e-05
days,0.0007195462625920596
dead,0.0011428087699991536
death,0.0003386100059256751
declare,0.0008041987640734784
declared,0.0005925675103699314
deed,0.00021163125370354693
deeds,4.2326250740709385e-05
deep,8.465250148141877e-05
defend,4.2326250740709385e-05
defy,4.2326250740709385e-05
degree,4.2326250740709385e-05
demons,4.2326250740709385e-05
denied,4.2326250740709385e-05
deny,4.2326250740709385e-05
denying,0.00025395750444425635
depart,4.2326250740709385e-05
departed,4.2326250740709385e-05
depend,4.2326250740709385e-05
depths,8.465250148141877e-05
design,4.2326250740709385e-05
desire,8.465250148141877e-05
desired,0.0002962837551849657
desireth,0.00012697875222212818
desiring,4.2326250740709385e-05
desirous,8.465250148141877e-05
desolate,8.465250148141877e-05
destroy,0.00021163125370354693
detect,0.0008888512655548972
devil,4.2326250740709385e-05
devlish,0.00025395750444425635
didst,4.2326250740709385e-05
died,4.2326250740709385e-05
dieth,0.00012697875222212818
disguise,4.2326250740709385e-05
disperse,8.465250148141877e-05
dispute,4.2326250740709385e-05
distance,8.465250148141877e-05
distant,4.2326250740709385e-05
divers,4.2326250740709385e-05
divide,4.2326250740709385e-05
divided,8.465250148141877e-05
dividing,8.465250148141877e-05
division,4.2326250740709385e-05
doctrine,4.2326250740709385e-05
doeth,8.465250148141877e-05
dogs,8.465250148141877e-05
doing,4.2326250740709385e-05
done,0.00021163125370354693
doors,0.0011428087699991536
doth,4.2326250740709385e-05
doubt,0.0007195462625920596
down,4.2326250740709385e-05
drag,0.0014814187759248285
dragged,4.2326250740709385e-05
drawn,4.2326250740709385e-05
dried,4.2326250740709385e-05
driven,4.2326250740709385e-05
dumb,0.0003386100059256751
durst,4.2326250740709385e-05
dust,0.00025395750444425635
duty,8.465250148141877e-05
dwell,4.2326250740709385e-05
dwindle,0.00012697875222212818
dwindled,0.00012697875222212818
earth,8.465250148141877e-05
ease,0.0019470075340726318
easiness,4.2326250740709385e-05
east,4.2326250740709385e-05
easy,0.00016930500296283754
eight,8.465250148141877e-05
eighth,4.2326250740709385e-05
eighty,0.0003386100059256751
eldest,0.0005079150088885127
employ,8.465250148141877e-05
enable,4.2326250740709385e-05
endeavor,4.2326250740709385e-05
ended,8.465250148141877e-05
ending,0.0008465250148141877
endless,4.2326250740709385e-05
enemies,0.00012697875222212818
engulf,0.0002962837551849657
enter,4.2326250740709385e-05
entered,0.00021163125370354693
entice,0.00012697875222212818
enticing,4.2326250740709385e-05
entire,4.2326250740709385e-05
entrance,8.465250148141877e-05
envyings,4.2326250740709385e-05
equity,4.2326250740709385e-05
esteem,8.465250148141877e-05
eternal,4.2326250740709385e-05
even,0.00016930500296283754
ever,0.0031321425548124946
every,4.2326250740709385e-05
evil,0.0003809362566663845
examine,0.0005925675103699314
exceed,4.2326250740709385e-05
except,4.2326250740709385e-05
exclaim,0.0010158300177770254
executed,4.2326250740709385e-05
exhort,4.2326250740709385e-05
expert,4.2326250740709385e-05
expound,8.465250148141877e-05
extinct,4.2326250740709385e-05
eyes,4.2326250740709385e-05
ezias,0.00025395750444425635
face,4.2326250740709385e-05
faces,0.0010158300177770254
fadeth,8.465250148141877e-05
faith,4.2326250740709385e-05
fall,0.000550241259629222
fallen,0.0002962837551849657
falleth,0.0002962837551849657
false,4.2326250740709385e-05
famine,0.00012697875222212818
fast,0.0005079150088885127
father,8.465250148141877e-05
fathers,0.0003386100059256751
fatlings,0.000550241259629222
fault,4.2326250740709385e-05
favor,0.00012697875222212818
fear,4.2326250740709385e-05
feared,0.0005925675103699314
feet,0.00012697875222212818
fell,0.00016930500296283754
fellow,0.00012697875222212818
fields,4.2326250740709385e-05
fierce,4.2326250740709385e-05
fifth,8.465250148141877e-05
fiftieth,0.00025395750444425635
fifty,4.2326250740709385e-05
fill,0.0003386100059256751
filled,0.00021163125370354693
filling,0.00021163125370354693
find,8.465250148141877e-05
fine,0.00016930500296283754
fire,8.465250148141877e-05
firm,0.0003809362566663845
firmer,8.465250148141877e-05
firmness,8.465250148141877e-05
first,8.465250148141877e-05
five,0.0005079150088885127
flaming,0.00042326250740709387
flatter,4.2326250740709385e-05
fled,8.465250148141877e-05
flee,8.465250148141877e-05
flight,0.0002962837551849657
flocks,8.465250148141877e-05
flourish,8.465250148141877e-05
follow,4.2326250740709385e-05
food,4.2326250740709385e-05
foolish,8.465250148141877e-05
fools,0.00012697875222212818
forever,4.2326250740709385e-05
forget,0.00016930500296283754
formed,8.465250148141877e-05
forsaken,4.2326250740709385e-05
forth,4.2326250740709385e-05
fortieth,0.002200965038516888
fortify,8.465250148141877e-05
forty,4.2326250740709385e-05
forward,0.0006348937611106409
found,4.2326250740709385e-05
four,0.0003809362566663845
fourth,8.465250148141877e-05
fraid,0.0002962837551849657
free,4.2326250740709385e-05
from,0.00016930500296283754
fruit,0.002962837551849657
full,0.00016930500296283754
fulness,4.2326250740709385e-05
gain,4.2326250740709385e-05
gained,0.0002962837551849657
garb,4.2326250740709385e-05
garden,4.2326250740709385e-05
gate,0.00021163125370354693
gather,8.465250148141877e-05
gathered,0.00012697875222212818
gave,0.00025395750444425635
getteth,0.0003809362566663845
ghost,4.2326250740709385e-05
gideon,4.2326250740709385e-05
gift,4.2326250740709385e-05
give,4.2326250740709385e-05
given,0.0004655887581478033
giving,0.000761872513332769
glad,4.2326250740709385e-05
gladness,0.00012697875222212818
glorify,4.2326250740709385e-05
glory,4.2326250740709385e-05
goeth,0.00012697875222212818
going,4.2326250740709385e-05
gold,4.2326250740709385e-05
gone,0.00025395750444425635
good,0.00025395750444425635
goodness,0.0006348937611106409
govereor,8.465250148141877e-05
governed,4.2326250740709385e-05
governor,4.2326250740709385e-05
grace,0.00012697875222212818
grain,8.465250148141877e-05
grant,0.0002962837551849657
graves,0.00016930500296283754
great,4.2326250740709385e-05
greater,0.003978667569626683
greatest,8.465250148141877e-05
groan,4.2326250740709385e-05
grossly,4.2326250740709385e-05
ground,4.2326250740709385e-05
grow,4.2326250740709385e-05
guards,0.0002962837551849657
guessed,4.2326250740709385e-05
guide,4.2326250740709385e-05
guides,4.2326250740709385e-05
guilty,4.2326250740709385e-05
gulf,8.465250148141877e-05
hail,8.465250148141877e-05
half,4.2326250740709385e-05
hand,0.00012697875222212818
handed,0.0002962837551849657
hands,8.465250148141877e-05
hangeth,0.00042326250740709387
happened,4.2326250740709385e-05
hard,8.465250148141877e-05
harden,4.2326250740709385e-05
hardened,0.00025395750444425635
hardness,0.00016930500296283754
harm,8.465250148141877e-05
hast,4.2326250740709385e-05
hated,0.0003809362566663845
hath,4.2326250740709385e-05
hatred,0.0027088800474054007
have,4.2326250740709385e-05
having,0.004698213832218742
havoc,0.0002962837551849657
head,4.2326250740709385e-05
heaping,0.0002962837551849657
hear,4.2326250740709385e-05
heard,0.00012697875222212818
hearest,0.0003386100059256751
hearken,4.2326250740709385e-05
heart,0.0005925675103699314
hearts,0.0007195462625920596
heaven,0.001523745026665538
heavens,0.0007195462625920596
heavy,4.2326250740709385e-05
height,8.465250148141877e-05
helaman,4.2326250740709385e-05
held,0.0012274612714805722
hell,4.2326250740709385e-05
help,4.2326250740709385e-05
herds,4.2326250740709385e-05
here,8.465250148141877e-05
hewn,8.465250148141877e-05
hide,8.465250148141877e-05
hideth,0.00025395750444425635
hiding,0.00016930500296283754
high,4.2326250740709385e-05
highway,8.465250148141877e-05
highways,8.465250148141877e-05
hills,4.2326250740709385e-05
himself,4.2326250740709385e-05
hither,0.00042326250740709387
hitherto,0.00012697875222212818
hold,8.465250148141877e-05
holds,0.0003809362566663845
holy,4.2326250740709385e-05
honest,0.0003809362566663845
host,4.2326250740709385e-05
hosts,4.2326250740709385e-05
hours,0.00012697875222212818
house,0.00012697875222212818
houses,0.00012697875222212818
howl,0.00016930500296283754
humble,8.465250148141877e-05
humility,0.00021163125370354693
hundred,0.00012697875222212818
hungry,0.00012697875222212818
hunt,4.2326250740709385e-05
hunted,4.2326250740709385e-05
hurl,8.465250148141877e-05
idols,4.2326250740709385e-05
imagine,4.2326250740709385e-05
immortal,4.2326250740709385e-05
inasmuch,4.2326250740709385e-05
increase,0.00012697875222212818
infested,0.00016930500296283754
infinite,4.2326250740709385e-05
inherit,4.2326250740709385e-05
iniquity,8.465250148141877e-05
injured,0.0008888512655548972
innocent,4.2326250740709385e-05
inquire,4.2326250740709385e-05
inquired,4.2326250740709385e-05
insomuch,8.465250148141877e-05
instead,0.0019470075340726318
intent,8.465250148141877e-05
into,0.0002962837551849657
isaac,0.0025819012951832725
isaiah,4.2326250740709385e-05
jacob,4.2326250740709385e-05
jeremiah,4.2326250740709385e-05
jesus,0.00012697875222212818
join,0.00016930500296283754
journey,8.465250148141877e-05
joyed,4.2326250740709385e-05
judge,4.2326250740709385e-05
judges,0.0008041987640734784
judgment,0.0018623550325912131
justice,0.0012274612714805722
keep,0.00025395750444425635
keeping,0.0004655887581478033
kept,4.2326250740709385e-05
kill,0.00012697875222212818
killed,8.465250148141877e-05
kind,4.2326250740709385e-05
kindled,0.00021163125370354693
kinds,4.2326250740709385e-05
king,4.2326250740709385e-05
kingdom,0.00012697875222212818
knew,8.465250148141877e-05
know,0.00012697875222212818
knoweth,0.0018623550325912131
knowing,8.465250148141877e-05
known,4.2326250740709385e-05
laid,0.0003386100059256751
lamanite,0.00016930500296283754
lamb,0.0002962837551849657
lament,4.2326250740709385e-05
land,4.2326250740709385e-05
lands,0.0046558875814780324
language,0.0004655887581478033
large,4.2326250740709385e-05
last,0.00016930500296283754
lasted,0.00012697875222212818
late,4.2326250740709385e-05
latter,4.2326250740709385e-05
laws,8.465250148141877e-05
layeth,0.0003386100059256751
laying,4.2326250740709385e-05
lead,8.465250148141877e-05
leader,0.00012697875222212818
leaders,8.465250148141877e-05
leadeth,4.2326250740709385e-05
least,4.2326250740709385e-05
leaving,4.2326250740709385e-05
left,4.2326250740709385e-05
lehi,0.00012697875222212818
lengthen,0.000761872513332769
less,8.465250148141877e-05
lesser,4.2326250740709385e-05
lest,4.2326250740709385e-05
letting,0.0003809362566663845
liberty,4.2326250740709385e-05
lieth,8.465250148141877e-05
life,4.2326250740709385e-05
lift,0.0003386100059256751
lifted,0.00012697875222212818
lifting,0.00025395750444425635
light,4.2326250740709385e-05
lights,0.00012697875222212818
like,4.2326250740709385e-05
limhi,0.00016930500296283754
line,4.2326250740709385e-05
linen,4.2326250740709385e-05
little,4.2326250740709385e-05
live,0.00016930500296283754
lives,0.00012697875222212818
liveth,0.00012697875222212818
long,8.465250148141877e-05
longer,0.00021163125370354693
look,4.2326250740709385e-05
looked,0.00021163125370354693
loose,4.2326250740709385e-05
loosed,4.2326250740709385e-05
lord,4.2326250740709385e-05
lose,0.0047405400829594515
loss,4.2326250740709385e-05
lost,4.2326250740709385e-05
loud,4.2326250740709385e-05
loved,4.2326250740709385e-05
loveth,4.2326250740709385e-05
lying,4.2326250740709385e-05
made,4.2326250740709385e-05
maintain,0.0003386100059256751
make,4.2326250740709385e-05
maker,0.00021163125370354693
making,4.2326250740709385e-05
malice,4.2326250740709385e-05
manifest,4.2326250740709385e-05
mankind,4.2326250740709385e-05
manner,0.00016930500296283754
many,0.000761872513332769
many-day,0.0037670363159231354
march,4.2326250740709385e-05
marching,0.0002962837551849657
market,4.2326250740709385e-05
marvel,4.2326250740709385e-05
mass,0.00016930500296283754
matter,4.2326250740709385e-05
mean,0.00012697875222212818
means,0.00012697875222212818
measure,0.00016930500296283754
meat,4.2326250740709385e-05
meek,4.2326250740709385e-05
mend,4.2326250740709385e-05
merciful,4.2326250740709385e-05
mercy,0.00012697875222212818
merits,4.2326250740709385e-05
messiah,4.2326250740709385e-05
metals,4.2326250740709385e-05
midst,4.2326250740709385e-05
might,0.00025395750444425635
mighty,0.002031660035554051
mildness,0.0002962837551849657
mine,8.465250148141877e-05
mingle,0.00012697875222212818
minister,4.2326250740709385e-05
miracle,4.2326250740709385e-05
miracles,4.2326250740709385e-05
misery,8.465250148141877e-05
mixed,0.00016930500296283754
mock,4.2326250740709385e-05
money,8.465250148141877e-05
moon,8.465250148141877e-05
more,4.2326250740709385e-05
moreover,0.0019893337848133413
morrow,8.465250148141877e-05
moses,8.465250148141877e-05
mosiah,0.00021163125370354693
most,8.465250148141877e-05
mountain,8.465250148141877e-05
mourn,8.465250148141877e-05
mourning,0.00012697875222212818
mouth,8.465250148141877e-05
move,4.2326250740709385e-05
moved,4.2326250740709385e-05
moveth,4.2326250740709385e-05
much,8.465250148141877e-05
mulek,0.0005925675103699314
multiply,0.00016930500296283754
murder,0.00012697875222212818
murdered,0.0006348937611106409
murderer,0.000550241259629222
murders,0.00012697875222212818
must,0.00025395750444425635
myself,0.0002962837551849657
mystery,8.465250148141877e-05
naked,4.2326250740709385e-05
name,4.2326250740709385e-05
names,0.0005079150088885127
narrow,0.00012697875222212818
nativity,4.2326250740709385e-05
nature,4.2326250740709385e-05
near,4.2326250740709385e-05
need,0.00012697875222212818
neighbor,4.2326250740709385e-05
neither,4.2326250740709385e-05
nephi,0.0003386100059256751
nephite,0.003978667569626683
nephites,8.465250148141877e-05
never,0.00275120629814611
night,0.00012697875222212818
ninth,0.0002962837551849657
nobler,0.00025395750444425635
noise,4.2326250740709385e-05
none,4.2326250740709385e-05
north,4.2326250740709385e-05
nothing,0.0003809362566663845
nought,0.00025395750444425635
number,8.465250148141877e-05
numbered,0.00016930500296283754
numbers,4.2326250740709385e-05
numerous,0.00016930500296283754
oaths,0.00025395750444425635
object,0.00016930500296283754
obliged,0.00012697875222212818
observe,4.2326250740709385e-05
obtain,0.00016930500296283754
obtained,0.0002962837551849657
office,0.00012697875222212818
once,4.2326250740709385e-05
only,8.465250148141877e-05
open,0.00021163125370354693
opened,8.465250148141877e-05
oppose,8.465250148141877e-05
order,4.2326250740709385e-05
other,8.465250148141877e-05
others,0.00021163125370354693
ought,0.00012697875222212818
over,8.465250148141877e-05
overtake,0.001100482519258444
paanchi,4.2326250740709385e-05
pacumeni,8.465250148141877e-05
pahoran,0.00021163125370354693
pale,0.0005079150088885127
paleness,4.2326250740709385e-05
parents,4.2326250740709385e-05
part,8.465250148141877e-05
partake,0.0009735037670363159
parted,8.465250148141877e-05
parts,4.2326250740709385e-05
pass,0.0004655887581478033
passed,0.005714043849995768
passeth,8.465250148141877e-05
passing,4.2326250740709385e-05
past,4.2326250740709385e-05
path,4.2326250740709385e-05
peace,8.465250148141877e-05
people,0.0006772200118513502
perceive,0.006983831372217049
perfect,4.2326250740709385e-05
perhaps,4.2326250740709385e-05
perish,4.2326250740709385e-05
perverse,0.00021163125370354693
pierce,4.2326250740709385e-05
pillar,4.2326250740709385e-05
pitch,8.465250148141877e-05
place,4.2326250740709385e-05
placed,0.0003809362566663845
places,8.465250148141877e-05
plain,0.00012697875222212818
plan,4.2326250740709385e-05
plans,4.2326250740709385e-05
plead,0.00016930500296283754
pleasant,4.2326250740709385e-05
please,4.2326250740709385e-05
plenty,4.2326250740709385e-05
plot,4.2326250740709385e-05
plots,4.2326250740709385e-05
plunder,4.2326250740709385e-05
plunged,0.00016930500296283754
points,4.2326250740709385e-05
poor,8.465250148141877e-05
pour,8.465250148141877e-05
poured,8.465250148141877e-05
pouring,4.2326250740709385e-05
poverty,4.2326250740709385e-05
power,4.2326250740709385e-05
powerful,0.0012697875222212817
praised,8.465250148141877e-05
pray,4.2326250740709385e-05
preach,8.465250148141877e-05
precious,0.000550241259629222
prepare,0.00016930500296283754
prepared,4.2326250740709385e-05
presence,4.2326250740709385e-05
preserve,0.00025395750444425635
pride,0.00012697875222212818
priests,0.0005079150088885127
prison,4.2326250740709385e-05
proceed,0.0006772200118513502
prolong,4.2326250740709385e-05
promised,8.465250148141877e-05
promises,4.2326250740709385e-05
property,4.2326250740709385e-05
prophecy,4.2326250740709385e-05
prophesy,0.00025395750444425635
prophet,0.0003386100059256751
prophets,0.000550241259629222
prosper,0.00042326250740709387
protect,0.0002962837551849657
prove,4.2326250740709385e-05
provoked,8.465250148141877e-05
pursued,4.2326250740709385e-05
quake,4.2326250740709385e-05
question,0.00012697875222212818
quick,4.2326250740709385e-05
rain,0.00025395750444425635
raise,8.465250148141877e-05
raised,0.00012697875222212818
raising,0.00012697875222212818
rather,8.465250148141877e-05
read,8.465250148141877e-05
real,8.465250148141877e-05
reason,4.2326250740709385e-05
rebelled,8.465250148141877e-05
rebuke,4.2326250740709385e-05
receive,4.2326250740709385e-05
received,8.465250148141877e-05
record,0.00016930500296283754
records,0.00016930500296283754
redeem,0.00016930500296283754
redeemed,0.0002962837551849657
redeemer,4.2326250740709385e-05
refine,0.00012697875222212818
refuge,4.2326250740709385e-05
refuse,8.465250148141877e-05
regions,4.2326250740709385e-05
reign,8.465250148141877e-05
reject,0.0016507237788876662
rejected,8.465250148141877e-05
rejoice,8.465250148141877e-05
rejoiced,0.00012697875222212818
remain,4.2326250740709385e-05
remember,4.2326250740709385e-05
removed,0.0010158300177770254
rend,8.465250148141877e-05
rendered,4.2326250740709385e-05
rent,4.2326250740709385e-05
repair,8.465250148141877e-05
repent,4.2326250740709385e-05
repented,0.0018623550325912131
restored,0.00016930500296283754
retained,0.00016930500296283754
retreat,8.465250148141877e-05
return,0.00016930500296283754
returned,0.0003386100059256751
reveal,0.00012697875222212818
revile,4.2326250740709385e-05
rich,0.00012697875222212818
riches,8.465250148141877e-05
right,0.0006348937611106409
ripe,0.00016930500296283754
ripening,4.2326250740709385e-05
rise,0.00016930500296283754
rising,8.465250148141877e-05
rivers,4.2326250740709385e-05
robbers,4.2326250740709385e-05
robbery,0.0006348937611106409
robbings,4.2326250740709385e-05
rock,4.2326250740709385e-05
rocks,0.00012697875222212818
round,4.2326250740709385e-05
rule,0.0003386100059256751
rumors,8.465250148141877e-05
sacred,4.2326250740709385e-05
said,4.2326250740709385e-05
saidst,0.0010581562685177347
saints,4.2326250740709385e-05
saith,4.2326250740709385e-05
sake,0.0014814187759248285
same,8.465250148141877e-05
samuel,0.0005925675103699314
satan,0.0003809362566663845
save,0.00012697875222212818
saved,0.0007195462625920596
saying,0.0003386100059256751
scarce,0.0008041987640734784
scatter,4.2326250740709385e-05
seal,4.2326250740709385e-05
sealed,4.2326250740709385e-05
seams,4.2326250740709385e-05
seantum,4.2326250740709385e-05
search,4.2326250740709385e-05
season,0.00012697875222212818
seat,0.00016930500296283754
seats,0.0010581562685177347
second,4.2326250740709385e-05
secrecy,0.0003809362566663845
secret,4.2326250740709385e-05
seduced,0.0009311775162956066
seed,4.2326250740709385e-05
seeing,8.465250148141877e-05
seek,0.00016930500296283754
seeketh,0.0003809362566663845
seeking,8.465250148141877e-05
seen,4.2326250740709385e-05
seest,0.00016930500296283754
seezoram,8.465250148141877e-05
seize,0.00012697875222212818
sell,4.2326250740709385e-05
send,4.2326250740709385e-05
sending,0.00016930500296283754
sent,4.2326250740709385e-05
serious,0.0005925675103699314
serpent,8.465250148141877e-05
servant,8.465250148141877e-05
servants,0.00012697875222212818
serve,0.0003386100059256751
setting,4.2326250740709385e-05
settled,4.2326250740709385e-05
seventh,8.465250148141877e-05
seventy,0.0002962837551849657
shafts,0.0004655887581478033
shake,4.2326250740709385e-05
shall,8.465250148141877e-05
shalt,0.007999661389994075
sheep,0.00025395750444425635
shepherd,4.2326250740709385e-05
shew,8.465250148141877e-05
shewed,0.00016930500296283754
shewing,4.2326250740709385e-05
shewn,4.2326250740709385e-05
shields,0.00025395750444425635
shine,4.2326250740709385e-05
shipping,4.2326250740709385e-05
ships,8.465250148141877e-05
shook,4.2326250740709385e-05
shortly,0.00021163125370354693
shot,8.465250148141877e-05
should,4.2326250740709385e-05
showed,0.0031321425548124946
sight,4.2326250740709385e-05
sign,4.2326250740709385e-05
signs,0.0004655887581478033
silver,0.0003386100059256751
since,0.00025395750444425635
sinned,4.2326250740709385e-05
sinner,8.465250148141877e-05
sins,4.2326250740709385e-05
sixth,0.00042326250740709387
sixtieth,0.0003809362566663845
sixty,4.2326250740709385e-05
skirts,0.0006348937611106409
slain,4.2326250740709385e-05
slay,0.0006348937611106409
slaying,0.00025395750444425635
slipped,4.2326250740709385e-05
slippery,4.2326250740709385e-05
slow,0.00012697875222212818
small,0.00016930500296283754
smite,8.465250148141877e-05
smiteth,0.00021163125370354693
smiting,4.2326250740709385e-05
smitten,4.2326250740709385e-05
smooth,0.00042326250740709387
snares,8.465250148141877e-05
sole,4.2326250740709385e-05
solemn,4.2326250740709385e-05
solid,4.2326250740709385e-05
some,8.465250148141877e-05
somewhat,0.000550241259629222
sons,4.2326250740709385e-05
soon,0.0006772200118513502
sore,4.2326250740709385e-05
sorrow,4.2326250740709385e-05
sought,0.00016930500296283754
soul,0.00042326250740709387
souls,0.0003386100059256751
south,0.0003809362566663845
space,0.0002962837551849657
spake,0.0003386100059256751
spare,0.00025395750444425635
spared,8.465250148141877e-05
sparing,4.2326250740709385e-05
speak,4.2326250740709385e-05
speaketh,0.0004655887581478033
speed,4.2326250740709385e-05
speedy,4.2326250740709385e-05
spin,4.2326250740709385e-05
spirit,4.2326250740709385e-05
spoils,0.000550241259629222
spoken,4.2326250740709385e-05
spread,0.0008041987640734784
spring,0.00025395750444425635
stab,4.2326250740709385e-05
stabbed,4.2326250740709385e-05
stand,4.2326250740709385e-05
standeth,0.00012697875222212818
standing,4.2326250740709385e-05
star,8.465250148141877e-05
stare,4.2326250740709385e-05
stars,4.2326250740709385e-05
state,4.2326250740709385e-05
statutes,0.00016930500296283754
stay,0.00012697875222212818
stead,4.2326250740709385e-05
steal,0.00012697875222212818
steeling,0.00012697875222212818
still,4.2326250740709385e-05
stir,0.0002962837551849657
stirred,0.0002962837551849657
